date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:59:20	338/338	---M-Z	302	error ('Found')	text/html	date:Thu,%2004%20Jun%202020%2003:53:48%20GMT	http://fiisha.com/shipping-address?action=default	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/shipping-address05d1	(from http://fiisha.com/shop?type=topseller)
05:59:20	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.17b.delayed	(from http://fiisha.com/product-detail/2400-21)
05:59:21	10076/10076	---M--	200	added ('OK')	image/jpeg	etag:%22a7820d7-275c-5a5588648ccb8%22	http://fiisha.com/images/media/2020/05/HhqJW11305.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/HhqJW11305.jpg	(from http://fiisha.com/product-detail/2400-21)
05:59:21	8874/8874	---M--	200	added ('OK')	image/jpeg	etag:%22a7820e1-22aa-5a5588660e8a8%22	http://fiisha.com/images/media/2020/05/IMeUT11105.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/IMeUT11105.jpg	(from http://fiisha.com/product-detail/2400-21)
05:59:22	7882/7882	---M--	200	added ('OK')	image/jpeg	etag:%22a7820e4-1eca-5a558869b32ae%22	http://fiisha.com/images/media/2020/05/2IAmk11505.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/2IAmk11505.jpg	(from http://fiisha.com/product-detail/2400-21)
05:59:23	9616/9616	---M--	200	added ('OK')	image/jpeg	etag:%22a7820d1-2590-5a5588639153e%22	http://fiisha.com/images/media/2020/05/VQ1YA11705.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/VQ1YA11705.jpg	(from http://fiisha.com/product-detail/2400-21)
05:59:23	2946/2946	---M--	200	added ('OK')	image/jpeg	etag:%22a7820d8-b82-5a55886493e01%22	http://fiisha.com/images/media/2020/05/thumbnail1589174512HhqJW11305.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/thumbnail1589174512HhqJW11305.jpg	(from http://fiisha.com/product-detail/2400-21)
05:59:23	2522/2522	---M--	200	added ('OK')	image/jpeg	etag:%22a7820e2-9da-5a55886618100%22	http://fiisha.com/images/media/2020/05/thumbnail1589174513IMeUT11105.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/thumbnail1589174513IMeUT11105.jpg	(from http://fiisha.com/product-detail/2400-21)
05:59:24	9302/9302	---M--	200	added ('OK')	image/jpeg	etag:%22a7820e3-2456-5a5588661d309%22	http://fiisha.com/images/media/2020/05/medium1589174513IMeUT11105.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/medium1589174513IMeUT11105.jpg	(from http://fiisha.com/product-detail/2400-21)
05:59:24	2318/2318	---M--	200	added ('OK')	image/jpeg	etag:%22a7820e5-90e-5a558869ba00e%22	http://fiisha.com/images/media/2020/05/thumbnail15891745172IAmk11505.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/thumbnail15891745172IAmk11505.jpg	(from http://fiisha.com/product-detail/2400-21)
05:59:25	8376/8376	---M--	200	added ('OK')	image/jpeg	etag:%22a7820e6-20b8-5a558869bf9e6%22	http://fiisha.com/images/media/2020/05/medium15891745172IAmk11505.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/medium15891745172IAmk11505.jpg	(from http://fiisha.com/product-detail/2400-21)
05:59:25	2674/2674	---M--	200	added ('OK')	image/jpeg	etag:%22a7820d2-a72-5a558863972fe%22	http://fiisha.com/images/media/2020/05/thumbnail1589174511VQ1YA11705.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/thumbnail1589174511VQ1YA11705.jpg	(from http://fiisha.com/product-detail/2400-21)
05:59:25	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.186.delayed	(from http://fiisha.com/product-detail/2400-21)
05:59:25	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.187.delayed	(from http://fiisha.com/product-detail/2400-21)
05:59:25	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.188.delayed	(from http://fiisha.com/product-detail/2400-21)
05:59:25	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.189.delayed	(from http://fiisha.com/product-detail/2400-21)
05:59:25	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.18a.delayed	(from http://fiisha.com/product-detail/2400-21)
05:59:25	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.18b.delayed	(from http://fiisha.com/product-detail/2400-21)
05:59:26	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.18c.delayed	(from http://fiisha.com/product-detail/2400-18)
05:59:26	7551/7551	---M--	200	added ('OK')	image/jpeg	etag:%22a7820ce-1d7f-5a55886317be9%22	http://fiisha.com/images/media/2020/05/0Txvi11605.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/0Txvi11605.jpg	(from http://fiisha.com/product-detail/2400-18)
05:59:27	10991/10991	---M--	200	added ('OK')	image/jpeg	etag:%22a7820ed-2aef-5a55886de1bc1%22	http://fiisha.com/images/media/2020/05/bb58U11405.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/bb58U11405.jpg	(from http://fiisha.com/product-detail/2400-18)
05:59:27	12754/12754	---M--	200	added ('OK')	image/jpeg	etag:%22a7820f0-31d2-5a55886f01175%22	http://fiisha.com/images/media/2020/05/eY0eo11905.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/eY0eo11905.jpg	(from http://fiisha.com/product-detail/2400-18)
05:59:28	2505/2505	---M--	200	added ('OK')	image/jpeg	etag:%22a7820cf-9c9-5a5588631d9a9%22	http://fiisha.com/images/media/2020/05/thumbnail15891745100Txvi11605.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/thumbnail15891745100Txvi11605.jpg	(from http://fiisha.com/product-detail/2400-18)
05:59:28	3024/3024	---M--	200	added ('OK')	image/jpeg	etag:%22a7820ee-bd0-5a55886de7d6a%22	http://fiisha.com/images/media/2020/05/thumbnail1589174521bb58U11405.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/thumbnail1589174521bb58U11405.jpg	(from http://fiisha.com/product-detail/2400-18)
05:59:29	3344/3344	---M--	200	added ('OK')	image/jpeg	etag:%22a7820f1-d10-5a55886f09a2d%22	http://fiisha.com/images/media/2020/05/thumbnail1589174523eY0eo11905.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/thumbnail1589174523eY0eo11905.jpg	(from http://fiisha.com/product-detail/2400-18)
05:59:29	13090/13090	---M--	200	added ('OK')	image/jpeg	etag:%22a7820f2-3322-5a55886f1172e%22	http://fiisha.com/images/media/2020/05/medium1589174523eY0eo11905.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/medium1589174523eY0eo11905.jpg	(from http://fiisha.com/product-detail/2400-18)
05:59:29	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.194.delayed	(from http://fiisha.com/product-detail/2400-18)
05:59:29	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.195.delayed	(from http://fiisha.com/product-detail/2400-18)
05:59:29	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.196.delayed	(from http://fiisha.com/product-detail/2400-18)
05:59:29	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.197.delayed	(from http://fiisha.com/product-detail/2400-18)
05:59:29	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.198.delayed	(from http://fiisha.com/product-detail/2400-18)
05:59:29	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.199.delayed	(from http://fiisha.com/product-detail/2400-18)
05:59:29	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.19a.delayed	(from http://fiisha.com/product-detail/2400-17)
05:59:30	17291/17291	---M--	200	added ('OK')	image/jpeg	etag:%22a7820cb-438b-5a558862e43af%22	http://fiisha.com/images/media/2020/05/olUZl11605.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/olUZl11605.jpg	(from http://fiisha.com/product-detail/2400-17)
05:59:31	4031/4031	---M--	200	added ('OK')	image/jpeg	etag:%22a7820cc-fbf-5a558862ea93f%22	http://fiisha.com/images/media/2020/05/thumbnail1589174510olUZl11605.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/thumbnail1589174510olUZl11605.jpg	(from http://fiisha.com/product-detail/2400-17)
05:59:31	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.19d.delayed	(from http://fiisha.com/product-detail/2400-17)
05:59:31	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.19e.delayed	(from http://fiisha.com/product-detail/2400-17)
05:59:31	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.19f.delayed	(from http://fiisha.com/product-detail/2400-17)
05:59:31	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1a0.delayed	(from http://fiisha.com/product-detail/2400-17)
05:59:31	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.1a1.delayed	(from http://fiisha.com/product-detail/2400-17)
05:59:31	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.1a2.delayed	(from http://fiisha.com/product-detail/2400-17)
05:59:32	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1a3.delayed	(from http://fiisha.com/product-detail/2400-15)
05:59:32	8128/8128	---M--	200	added ('OK')	image/jpeg	etag:%22a7820c5-1fc0-5a558862189d7%22	http://fiisha.com/images/media/2020/05/GxkfA11605.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/GxkfA11605.jpg	(from http://fiisha.com/product-detail/2400-15)
05:59:32	2463/2463	---M--	200	added ('OK')	image/jpeg	etag:%22a7820c6-99f-5a5588621eb7f%22	http://fiisha.com/images/media/2020/05/thumbnail1589174509GxkfA11605.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/thumbnail1589174509GxkfA11605.jpg	(from http://fiisha.com/product-detail/2400-15)
05:59:32	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.1a6.delayed	(from http://fiisha.com/product-detail/2400-15)
05:59:33	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1a7.delayed	(from http://fiisha.com/product-detail/2400-15)
05:59:33	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.1a8.delayed	(from http://fiisha.com/product-detail/2400-15)
05:59:33	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1a9.delayed	(from http://fiisha.com/product-detail/2400-15)
05:59:33	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.1aa.delayed	(from http://fiisha.com/product-detail/2400-15)
05:59:33	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.1ab.delayed	(from http://fiisha.com/product-detail/2400-15)
05:59:33	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1ac.delayed	(from http://fiisha.com/product-detail/2400-14)
05:59:33	8489/8489	---M--	200	added ('OK')	image/jpeg	etag:%22a7820c2-2129-5a558861a90aa%22	http://fiisha.com/images/media/2020/05/R8XQp11705.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/R8XQp11705.jpg	(from http://fiisha.com/product-detail/2400-14)
05:59:34	2470/2470	---M--	200	added ('OK')	image/jpeg	etag:%22a7820c3-9a6-5a558861af63a%22	http://fiisha.com/images/media/2020/05/thumbnail1589174509R8XQp11705.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/thumbnail1589174509R8XQp11705.jpg	(from http://fiisha.com/product-detail/2400-14)
05:59:34	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.1af.delayed	(from http://fiisha.com/product-detail/2400-14)
05:59:34	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1b0.delayed	(from http://fiisha.com/product-detail/2400-14)
05:59:34	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.1b1.delayed	(from http://fiisha.com/product-detail/2400-14)
05:59:34	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1b2.delayed	(from http://fiisha.com/product-detail/2400-14)
05:59:34	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.1b3.delayed	(from http://fiisha.com/product-detail/2400-14)
05:59:34	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.1b4.delayed	(from http://fiisha.com/product-detail/2400-14)
05:59:34	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1b5.delayed	(from http://fiisha.com/product-detail/2400-13)
05:59:35	7680/7680	---M--	200	added ('OK')	image/jpeg	etag:%22a7820bf-1e00-5a55886173548%22	http://fiisha.com/images/media/2020/05/WlKUO11705.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/WlKUO11705.jpg	(from http://fiisha.com/product-detail/2400-13)
05:59:35	2231/2231	---M--	200	added ('OK')	image/jpeg	etag:%22a7820c0-8b7-5a55886179308%22	http://fiisha.com/images/media/2020/05/thumbnail1589174508WlKUO11705.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/thumbnail1589174508WlKUO11705.jpg	(from http://fiisha.com/product-detail/2400-13)
05:59:35	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.1b8.delayed	(from http://fiisha.com/product-detail/2400-13)
05:59:35	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1b9.delayed	(from http://fiisha.com/product-detail/2400-13)
05:59:35	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.1ba.delayed	(from http://fiisha.com/product-detail/2400-13)
05:59:35	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1bb.delayed	(from http://fiisha.com/product-detail/2400-13)
05:59:35	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.1bc.delayed	(from http://fiisha.com/product-detail/2400-13)
05:59:35	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.1bd.delayed	(from http://fiisha.com/product-detail/2400-13)
05:59:36	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1be.delayed	(from http://fiisha.com/product-detail/3-3)
05:59:36	3663/3663	---M--	200	added ('OK')	image/jpeg	etag:%22a782093-e4f-5a556099af6bf%22	http://fiisha.com/images/media/2020/05/QLDzz11902.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/QLDzz11902.jpg	(from http://fiisha.com/product-detail/3-3)
05:59:37	1638/1638	---M--	200	added ('OK')	image/jpeg	etag:%22a782095-666-5a556099b5c4f%22	http://fiisha.com/images/media/2020/05/thumbnail1589163830QLDzz11902.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/thumbnail1589163830QLDzz11902.jpg	(from http://fiisha.com/product-detail/3-3)
05:59:37	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.1c1.delayed	(from http://fiisha.com/product-detail/3-3)
05:59:37	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1c2.delayed	(from http://fiisha.com/product-detail/3-3)
05:59:37	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.1c3.delayed	(from http://fiisha.com/product-detail/3-3)
05:59:37	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1c4.delayed	(from http://fiisha.com/product-detail/3-3)
05:59:37	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.1c5.delayed	(from http://fiisha.com/product-detail/3-3)
05:59:37	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.1c6.delayed	(from http://fiisha.com/product-detail/3-3)
05:59:38	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1c7.delayed	(from http://fiisha.com/product-detail/5-3)
05:59:38	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.1c8.delayed	(from http://fiisha.com/product-detail/5-3)
05:59:38	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1c9.delayed	(from http://fiisha.com/product-detail/5-3)
05:59:38	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.1ca.delayed	(from http://fiisha.com/product-detail/5-3)
05:59:38	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1cb.delayed	(from http://fiisha.com/product-detail/5-3)
05:59:38	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.1cc.delayed	(from http://fiisha.com/product-detail/5-3)
05:59:38	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.1cd.delayed	(from http://fiisha.com/product-detail/5-3)
05:59:38	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1ce.delayed	(from http://fiisha.com/product-detail/7-3)
05:59:39	4262/4262	---M--	200	added ('OK')	image/jpeg	etag:%22a782082-10a6-5a5560976f3fe%22	http://fiisha.com/images/media/2020/05/PKbCZ11402.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/PKbCZ11402.jpg	(from http://fiisha.com/product-detail/7-3)
05:59:39	1701/1701	---M--	200	added ('OK')	image/jpeg	etag:%22a782083-6a5-5a556097751be%22	http://fiisha.com/images/media/2020/05/thumbnail1589163828PKbCZ11402.jpg	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/images/media/2020/05/thumbnail1589163828PKbCZ11402.jpg	(from http://fiisha.com/product-detail/7-3)
05:59:39	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.1d1.delayed	(from http://fiisha.com/product-detail/7-3)
05:59:39	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1d2.delayed	(from http://fiisha.com/product-detail/7-3)
05:59:39	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.1d3.delayed	(from http://fiisha.com/product-detail/7-3)
05:59:39	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1d4.delayed	(from http://fiisha.com/product-detail/7-3)
05:59:39	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.1d5.delayed	(from http://fiisha.com/product-detail/7-3)
05:59:39	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.1d6.delayed	(from http://fiisha.com/product-detail/7-3)
05:59:40	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1d7.delayed	(from http://fiisha.com/product-detail/9-3)
05:59:40	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.1d8.delayed	(from http://fiisha.com/product-detail/9-3)
05:59:40	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1d9.delayed	(from http://fiisha.com/product-detail/9-3)
05:59:40	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.1da.delayed	(from http://fiisha.com/product-detail/9-3)
05:59:40	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1db.delayed	(from http://fiisha.com/product-detail/9-3)
05:59:40	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.1dc.delayed	(from http://fiisha.com/product-detail/9-3)
05:59:40	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.1dd.delayed	(from http://fiisha.com/product-detail/9-3)
05:59:40	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1de.delayed	(from http://fiisha.com/shop?type=special)
05:59:40	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.1df.delayed	(from http://fiisha.com/shop?type=special)
05:59:40	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1e0.delayed	(from http://fiisha.com/shop?type=special)
05:59:40	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.1e1.delayed	(from http://fiisha.com/shop?type=special)
05:59:40	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1e2.delayed	(from http://fiisha.com/shop?type=special)
05:59:40	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.1e3.delayed	(from http://fiisha.com/shop?type=special)
05:59:40	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.1e4.delayed	(from http://fiisha.com/shop?type=special)
05:59:41	338/338	---M-Z	302	error ('Found')	text/html	date:Thu,%2004%20Jun%202020%2003:54:09%20GMT	http://fiisha.com/shipping-address?action=default	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/shipping-address05d1	(from http://fiisha.com/shop?type=special)
05:59:41	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1e6.delayed	(from http://fiisha.com/product-detail/2400-19)
05:59:41	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.1e7.delayed	(from http://fiisha.com/product-detail/2400-19)
05:59:41	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1e8.delayed	(from http://fiisha.com/product-detail/2400-19)
05:59:41	0/-1	---M--	302	error ('')			http://fiisha.com/orders	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/orders.1e9.delayed	(from http://fiisha.com/product-detail/2400-19)
05:59:41	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1ea.delayed	(from http://fiisha.com/product-detail/2400-19)
05:59:41	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.1eb.delayed	(from http://fiisha.com/product-detail/2400-19)
05:59:41	0/-1	---M--	302	error ('')			http://fiisha.com/checkout	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/checkout.1ec.delayed	(from http://fiisha.com/product-detail/2400-19)
05:59:41	0/-1	---M--	302	error ('')			http://fiisha.com/wishlist	C:/Users/EL-MaHaL/Downloads/Fisha/fiisha.com/wishlist.1ed.delayed	(from http://fiisha.com/product-detail/2-3)
